LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,ENERGY_TARIFF,MAINS_GAS_FLAG,FLOOR_LEVEL,FLAT_TOP_STOREY,FLAT_STOREY_COUNT,MAIN_HEATING_CONTROLS,MULTI_GLAZE_PROPORTION,GLAZED_TYPE,GLAZED_AREA,EXTENSION_COUNT,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,NUMBER_OPEN_FIREPLACES,HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,HOT_WATER_ENV_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,FLOOR_ENV_EFF,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_DESCRIPTION,WALLS_ENERGY_EFF,WALLS_ENV_EFF,SECONDHEAT_DESCRIPTION,SHEATING_ENERGY_EFF,SHEATING_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,MAINHEAT_DESCRIPTION,MAINHEAT_ENERGY_EFF,MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,MAINHEATC_ENV_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,LIGHTING_ENV_EFF,MAIN_FUEL,WIND_TURBINE_COUNT,HEAT_LOSS_CORRIDOOR,UNHEATED_CORRIDOR_LENGTH,FLOOR_HEIGHT,PHOTO_SUPPLY,SOLAR_WATER_HEATING_FLAG,MECHANICAL_VENTILATION,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
1.89250820160411E+020,"98, Honiton Road",,,EX1 3EE,1953084568,C,C,76,80,House,Detached,2016-04-09,E07000041,E14000698,Devon,2016-04-11,FiT application,74,78,121,97,5.3,19,4.2,152,108,1116,1123,92,92,276,Single,Y,NODATA!,,,Time and temperature zone control,100,double glazing installed during or after 2002,More Than Typical,3,7,7,59,1,"From main system, plus solar",Very Good,Very Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Cavity wall, with internal insulation",Good,Good,"Room heaters, wood logs",,,"Flat, no insulation (assumed)",Very Poor,Very Poor,"Boiler and underfloor heating, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in 59% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,2.42,,Y,natural,"98, Honiton Road",Exeter,Exeter,8f3a550761ce3ee3176b0f1f79712698670e3a6428c7ec9f1b601681869e98e1
1.01185982014061E+021,"9, Exeter Road",Topsham,,EX3 0LQ,261714178,C,B,73,88,House,Semi-Detached,2014-06-05,E07000041,E14000678,Devon,2014-06-06,marketed sale,74,89,140,41,2.1,27,0.7,92,48,395,372,66,41,78,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,1,5,5,7,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 7% of fixed outlets,Very Poor,Very Poor,mains gas (not community),0,NO DATA!,,,0,,natural,"9, Exeter Road, Topsham",Exeter,East Devon,4134732d98952e6b2aaed418de81f2fdefc9c1b20c20bbda0915a26059986cab
4.16821520100105E+020,"35, Hawthorn Road",,,EX2 6EA,2440611768,C,C,76,76,House,Semi-Detached,2010-01-04,E07000041,E14000698,Devon,2010-01-05,rental (social),72,73,206,203,2.3,34,2.3,42,33,364,365,84,84,67.212,Unknown,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,4,4,75,0,From main system,Very Good,Very Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 300+  mm loft insulation",Very Good,Very Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 75% of fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.398,0,N,natural,"35, Hawthorn Road",Exeter,Exeter,a55bcd39567ea09cc7c4e6ddad0a0ec27948c728630a860b4d408194b38a2a3d
2.04712520090103E+020,"2, Monkswell Road",,,EX4 7AX,8808706568,D,C,65,75,House,End-Terrace,2008-12-19,E07000041,E14000698,Devon,2009-01-03,rental (private),60,71,227,165,6.3,38,4.6,119,74,716,543,136,111,124.02,Single,Y,NO DATA!,,,"Programmer, TRVs and bypass",50,double glazing installed during or after 2002,Normal,1,6,6,40,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Partial double glazing,Poor,Poor,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Poor,Poor,Low energy lighting in 40% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.6,0,N,natural,"2, Monkswell Road",Exeter,Exeter,0256730a12a029e641fdc04cc4b9dc24ce5e3646a2d7e7a780ac287d528529f8
1.19174592014082E+021,"12, Strand Court",Topsham,,EX3 0AZ,4031686278,C,C,69,77,Maisonette,End-Terrace,2014-08-15,E07000041,E14000678,Devon,2014-08-18,rental (private),68,80,179,116,2.5,34,1.6,48,48,476,310,109,97,71,Unknown,Y,1st,Y,,Time and temperature zone control,100,double glazing installed during or after 2002,Normal,0,3,3,100,0,From main system,Good,Good,(other premises below),,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,no corridor,,,0,,natural,"12, Strand Court, Topsham",Exeter,East Devon,bcd5a7eb26b12b0f8262a6b7fea8a5c0b7049614b80dfa01e846f3da47551ed6
7.95199920120529E+020,13a Mermaid Court,King Street,,EX1 1DR,8347288968,C,C,79,79,Flat,Mid-Terrace,2012-05-29,E07000041,E14000698,Devon,2012-05-29,rental (social),83,83,111,111,1.1,21,1.1,31,31,210,210,69,69,50,Single,Y,1st,Y,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,2,2,100,0,From main system,Good,Good,(other premises below),,,Fully double glazed,Good,Good,"Cavity wall, with internal insulation",Good,Good,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,no corridor,,,0,,natural,"13a Mermaid Court, King Street",Exeter,Exeter,6f756dbffd4c06dac6aafbebe1859f398998e69da9899a817872710e135ed6c6
5.92102120110215E+020,"20, Resolution Road",,,EX2 7FL,1360383868,B,B,81,83,House,Detached,2011-02-11,E07000041,E14000678,Devon,2011-02-15,new dwelling,80,81,121,113,2.6,20,2.5,124,72,337,345,125,125,132.23,standard tariff,,NO DATA!,,,"Programmer, room thermostat and TRVs",,NO DATA!,NO DATA!,,,,7,,From main system,Very Good,Very Good,Average thermal transmittance 0.20 W/m?K,Very Good,Very Good,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.29 W/m?K,Very Good,Very Good,None,,,Average thermal transmittance 0.15 W/m?K,Good,Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 27% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.46,,,NO DATA!,"20, Resolution Road",Exeter,East Devon,905547f72702a5e2052111a8d8c5b00d1df24ff7e917348c492ff78e2e459ba5
5.09369420100706E+020,"3, Ripon Close",,,EX4 2NF,1707767768,D,D,56,66,House,Mid-Terrace,2010-07-06,E07000041,E14000698,Devon,2010-07-06,marketed sale,53,64,314,237,5,52,3.7,90,49,714,600,191,134,95.6,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",0,not defined,Normal,0,5,5,16,0,From main system,Average,Good,"Suspended, no insulation (assumed)",,,Single glazed,Very Poor,Very Poor,"Cavity wall, filled cavity",Good,Good,"Room heaters, electric",,,"Pitched, 200 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Average,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 16% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.36,0,N,natural,"3, Ripon Close",Exeter,Exeter,d17e3e91b96d8b98c06c4e1844b37a769dee6b1c41dbf2da172504257011ca8e
1.15783692014062E+021,4 Baring Flats,Heavitree Road,,EX1 2NB,8330844278,D,C,56,76,Flat,Semi-Detached,2014-06-14,E07000041,E14000698,Devon,2014-06-15,marketed sale,46,81,410,138,3.1,73,1.1,31,28,523,253,68,73,42,dual,Y,1st,N,,Manual charge control,100,double glazing installed before 2002,Normal,0,2,2,100,0,Gas multipoint,Average,Average,(other premises below),,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, electric",,,(another dwelling above),,,Electric storage heaters,Average,Very Poor,Manual charge control,Poor,Poor,Low energy lighting in all fixed outlets,Very Good,Very Good,electricity (not community),0,unheated corridor,7.21,,0,,natural,"4 Baring Flats, Heavitree Road",Exeter,Exeter,a44a1e3674ef8d279d148e1751cfe86cb01a2370ddeb1b80cd8910f089d3d6c9
1.02053920090319E+020,1 Clipper Quay,The Quay,,EX2 4AP,1116017468,C,C,70,72,House,Semi-Detached,2009-03-19,E07000041,E14000698,Devon,2009-03-19,marketed sale,66,67,216,211,3.8,36,3.7,75,50,510,514,98,98,104.37,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,1,5,5,50,0,From main system,Very Good,Very Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 150 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 50% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.4,0,N,natural,"1 Clipper Quay, The Quay",Exeter,Exeter,683dac7e74c42ef72be03549d63366d24451864e1d96d16fd7ea52ed02bf2c48
5.88403320110203E+020,"87, Longbrook Street",,,EX4 6AU,6583253868,E,D,50,62,House,Mid-Terrace,2011-02-03,E07000041,E14000698,Devon,2011-02-03,rental (private),43,56,358,265,8,60,5.9,80,80,1272,946,158,129,101.84,Unknown,Y,NO DATA!,,,"Programmer, TRVs and bypass",0,not defined,Normal,0,8,8,90,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Single glazed,Very Poor,Very Poor,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 90% of fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.9,0,N,natural,"87, Longbrook Street",Exeter,Exeter,0b587ac064f92fa91050a9a472633e358a0c1beb57f02217c9e8f1f4cc426902
1.43119792016041E+021,"26, St. Sidwells Avenue",,,EX4 6QW,8167083478,D,B,58,87,House,Mid-Terrace,2016-04-06,E07000041,E14000698,Devon,2016-04-06,marketed sale,51,86,303,64,3.8,53,0.8,67,48,707,385,116,53,71,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,0,4,4,63,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 63% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,2.74,,N,natural,"26, St. Sidwells Avenue",Exeter,Exeter,c7f9a9c8730c8102275e638ab8a1e1d563eed06ab5a168bb27f9ab9ec03a3b88
8.50325200804031E+019,"64, Chantry Meadow",,,EX2 8FR,9707495468,C,C,76,79,House,End-Terrace,2008-04-02,E07000041,E14000698,Devon,2008-04-03,not recorded,74,77,6542,6066,33,-99,1896,51,26,229,218,63,63,74,Single,Y,Ground,Y,0,"Programmer, room thermostat and TRVs",,INVALID!,Normal,2,4,3,0,0,none,,,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Timber frame, as built, insulated (assumed)",Good,Good,No low energy lighting,Very Poor,Very Poor,"Pitched, 75 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Very Good,"Programmer, room thermostat and TRVs",Average,Average,From main system,Good,Very Good,INVALID!,-99,no corridor,0,2,0,N,natural,"64, Chantry Meadow",Exeter,Exeter,e632c62d9fa73c9805486cde4d72405d3a3b732876d19c64416f87eacf41c5db
4.68774720100413E+020,"17, Temple Road",,,EX2 4HG,5186184768,D,C,66,70,House,Mid-Terrace,2010-04-12,E07000041,E14000698,Devon,2010-04-13,marketed sale,62,65,266,244,3.7,44,3.4,75,42,557,530,97,97,82.47,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,"double glazing, unknown install date",Normal,1,4,4,22,0,From main system,Very Good,Very Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 22% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.9,0,N,natural,"17, Temple Road",Exeter,Exeter,60becedd56b7e05da369c4f603a00c4a86517149e1f81ca425f844fc0d5e01d2
9.9757872013083E+020,"46, Dryden Road",,,EX2 5BS,6979213178,E,C,43,76,House,Mid-Terrace,2013-08-30,E07000041,E14000698,Devon,2013-08-30,marketed sale,44,78,386,119,3.7,73,1.2,58,35,728,510,100,56,51,dual,Y,NODATA!,,,"Programmer, TRVs and bypass",80,double glazing installed during or after 2002,Normal,1,3,2,33,0,From main system,Average,Average,"Suspended, no insulation (assumed)",,,Mostly double glazing,Average,Average,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, electric",,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 33% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,0,,natural,"46, Dryden Road",Exeter,Exeter,49a28ecebab8541532970cb34c96fea11a86db06ab3498197a20a539145ceac2
9.05062420130327E+020,"60, Fairfield Road",,,EX2 8UF,1321266078,C,B,74,87,House,Mid-Terrace,2013-03-25,E07000041,E14000698,Devon,2013-03-27,rental (social),73,87,137,50,2.3,26,0.9,48,48,400,358,87,62,87,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,"double glazing, unknown install date",Normal,1,5,5,100,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 250mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,0,,natural,"60, Fairfield Road",Exeter,Exeter,bcdecd8cdffc9e509a55791076ee6c9b40b8d11df3db01a6f629f8ffb32af7a1
1.63462020081016E+020,"93, Broadway",,,EX2 9LZ,9121162568,D,C,67,73,House,Semi-Detached,2008-10-16,E07000041,E14000698,Devon,2008-10-16,marketed sale,62,69,249,199,4.1,41.5,3.3,72,45,484,417,109,86,99.37,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,1,6,6,40,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,"Room heaters, mains gas",,,"Pitched, insulated (assumed)",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 40% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.5,0,N,natural,"93, Broadway",Exeter,Exeter,5bb9cfe78075e02bfc70755adca88bd42e4e9b15768ab415cb8a4b609aa0e004
4.01931820091123E+020,Flat 1 First Floor Sydenham House,Blackboy Road,,EX4 6SX,735110768,D,C,66,69,Flat,Detached,2009-11-23,E07000041,E14000698,Devon,2009-11-23,marketed sale,58,59,384,371,3.1,57.8,3,30,30,303,272,133,133,53.29,dual,N,1st,N,6,Automatic charge control,100,"double glazing, unknown install date",Normal,0,3,1,100,0,"Electric immersion, off-peak",Poor,Poor,(other premises below),,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, electric",,,(another dwelling above),,,Electric storage heaters,Poor,Very Poor,Automatic charge control,Average,Average,Low energy lighting in all fixed outlets,Very Good,Very Good,electricity - this is for backwards compatibility only and should not be used,0,unheated corridor,7.3,2.38,0,N,natural,"Flat 1 First Floor Sydenham House, Blackboy Road",Exeter,Exeter,e4a6e9c12731ca741cc6282aa07fa6d3c5c229787b497a6035de42579c4e0c03
9.58575920130625E+020,"5, Prospect Place",,,EX4 1HY,1072040178,C,C,71,75,Flat,End-Terrace,2013-06-25,E07000041,E14000698,Devon,2013-06-25,rental (social),73,78,180,143,1.7,34,1.4,51,31,326,278,69,70,50,Single,Y,Ground,N,,"Programmer, room thermostat and TRVs",100,"double glazing, unknown install date",Normal,0,2,2,33,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,(another dwelling above),,,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 33% of fixed outlets,Average,Average,mains gas (not community),0,unheated corridor,6.59,,0,,natural,"5, Prospect Place",Exeter,Exeter,9c718077a2c1a62ca7e3213a727c6c332285ad0a6b2b7c394a1bd9a119c244f2
3.05189020090615E+020,"12, Polsloe Road",,,EX1 2HL,757533668,C,C,69,69,House,Mid-Terrace,2009-06-15,E07000041,E14000698,Devon,2009-06-15,rental (private),64,64,221,221,4.5,37,4.5,59,59,616,616,106,106,120.94,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,"double glazing, unknown install date",Normal,0,6,6,100,0,From main system,Very Good,Very Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Solid brick, as built, no insulation (assumed)",Very Poor,Very Poor,None,,,"Pitched, 300+mm loft insulation",Very Good,Very Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.77,0,N,natural,"12, Polsloe Road",Exeter,Exeter,9112da10ef3f71289f0de999b4bb6fb79de9acb8a47def24c81eaec29f87cbc5
1.25192152014122E+021,9 Fairfield Mansions,Alphington Road,,EX2 8HW,1109311378,C,C,78,79,Flat,Semi-Detached,2014-12-22,E07000041,E14000698,Devon,2014-12-22,marketed sale,80,82,131,122,1.5,23,1.4,84,49,244,249,93,93,63,Single,Y,2nd,N,,"Programmer, room thermostat and TRVs",100,"double glazing, unknown install date",Normal,0,2,2,29,0,From main system,Good,Good,(another dwelling below),NO DATA!,,Fully double glazed,Average,Average,"Solid brick, as built, insulated (assumed)",Good,Good,None,,,(another dwelling above),,,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 29% of fixed outlets,Average,Average,mains gas (not community),0,unheated corridor,18.3,,,N,natural,"9 Fairfield Mansions, Alphington Road",Exeter,Exeter,1596b526254c69b7802d80a2c85d6f3d8e81cbcd639724a61075567b71d3c94f
8.54338820121107E+020,"31, Myrtle Road",,,EX4 1QA,3111303078,D,B,65,87,House,Semi-Detached,2012-11-07,E07000041,E14000698,Devon,2012-11-07,rental (private),63,88,209,48,2.7,40,0.7,61,39,446,324,100,62,67,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,0,4,4,44,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 75 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 44% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,,0,,natural,"31, Myrtle Road",Exeter,Exeter,eb6feeda4ac80ae6cf5a34d24ba756d2d4268357f0e27d27ae40d7ee7b77afa8
3.0198682009061E+020,"113, Farm Hill",,,EX4 2LJ,9893803668,D,D,60,66,House,Mid-Terrace,2009-06-05,E07000041,E14000698,Devon,2009-06-10,rental (private),49,53,506,454,3.6,76,3.2,24,24,358,293,107,107,47.001,dual,,NO DATA!,,,Manual charge control,100,double glazing installed before 2002,Normal,0,3,3,100,0,"Electric immersion, off-peak",Average,Poor,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, electric",,,"Pitched, 100 mm loft insulation",Average,Average,Electric storage heaters,Poor,Very Poor,Manual charge control,Poor,Poor,Low energy lighting in all fixed outlets,Very Good,Very Good,electricity - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.359,0,N,natural,"113, Farm Hill",Exeter,Exeter,243799983150f84b4a46cfdc0a1a89f376d8ec84fe59f3370d9fb96658c85609
1.14079892014062E+021,"11, Hillside Avenue",,,EX4 4NW,8298723278,D,B,64,84,House,Mid-Terrace,2014-06-16,E07000041,E14000698,Devon,2014-06-16,assessment for green deal,60,83,181,67,4.5,35,1.7,66,67,819,494,126,104,128,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",15,"double glazing, unknown install date",Normal,0,6,6,100,1,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Some double glazing,Very Poor,Very Poor,"Cavity wall, filled cavity",Good,Good,"Room heaters, mains gas",,,"Pitched, 50 mm loft insulation",Poor,Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,0,,natural,"11, Hillside Avenue",Exeter,Exeter,696d9965d91e9f1ff5782c1055155c1570c0a4a39a1554f92237b3db65641b75
2.33243620090219E+020,"3, Bathern Road",,,EX2 7QE,977118568,C,C,75,80,House,Detached,2009-02-18,E07000041,E14000678,Devon,2009-02-19,rental (private),73,77,183,155,2.7,30,2.3,82,45,321,302,122,107,87.55,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,5,5,15,0,From main system,Good,Good,"Solid, insulated (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 300+ mm loft insulation",Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 15% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.29,0,N,natural,"3, Bathern Road",Exeter,East Devon,d84141420fdb633c965c5f79af0c268b1c8b9cbfad73bfacd457dab89e302956
1.20641722014092E+021,"5, Albatross Road",,,EX2 7SB,7754097278,B,B,89,90,House,Detached,2014-09-17,E07000041,E14000678,Devon,2014-09-17,new dwelling,88,89,50,41,1.5,9,1.3,78,78,351,353,109,58,172,standard tariff,,NO DATA!,,,Time and temperature zone control,,NO DATA!,NO DATA!,,,,,,From main system,Good,Good,Average thermal transmittance 0.18 W/m²K,Very Good,Very Good,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.27 W/m²K,Very Good,Very Good,None,,,Average thermal transmittance 0.16 W/m²K,Good,Good,"Boiler and radiators, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,,NO DATA!,,,,,NO DATA!,"5, Albatross Road",Exeter,East Devon,8035ceba4444d5d1be1a7534a92d28bfc90c35cb0ff87fd44cf160c5114b3610
